date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:25:15	17618/17618	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Sep%202018%2013:25:15%20GMT	http://localhost/nakiranda/contact-me/Kampala%20Uganda	C:/My%20Web%20Sites/Patience/localhost/nakiranda/contact-me/Kampala%20Uganda	(from http://localhost/nakiranda/contact-me/)
16:25:17	302/302	---M--	200	added ('OK')	image/png	etag:%2212e-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/vc/alert.png	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/vc/alert.png	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:25:18	323/323	---M--	200	added ('OK')	image/png	etag:%22143-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/vc/info.png	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/vc/info.png	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:25:18	244/244	---M--	200	added ('OK')	image/png	etag:%22f4-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/vc/tick.png	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/vc/tick.png	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:25:18	495/495	---M--	200	added ('OK')	image/png	etag:%221ef-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/vc/exclamation.png	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/vc/exclamation.png	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:25:18	712/712	---M--	200	added ('OK')	image/png	etag:%222c8-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/address-book.png	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/address-book.png	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:25:18	841/841	---M--	200	added ('OK')	image/png	etag:%22349-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:25:19	694/694	---M--	200	added ('OK')	image/png	etag:%222b6-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/anchor.png	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/anchor.png	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:25:19	544/544	---M--	200	added ('OK')	image/png	etag:%22220-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/application-image.png	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/application-image.png	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:25:19	590/590	---M--	200	added ('OK')	image/png	etag:%2224e-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/arrow.png	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/arrow.png	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:25:19	682/682	---M--	200	added ('OK')	image/png	etag:%222aa-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:25:19	705/705	---M--	200	added ('OK')	image/png	etag:%222c1-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:25:20	674/674	---M--	200	added ('OK')	image/png	etag:%222a2-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/balloon.png	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/balloon.png	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:25:20	717/717	---M--	200	added ('OK')	image/png	etag:%222cd-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:25:20	691/691	---M--	200	added ('OK')	image/png	etag:%222b3-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:25:20	700/700	---M--	200	added ('OK')	image/png	etag:%222bc-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:25:21	648/648	---M--	200	added ('OK')	image/png	etag:%22288-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:25:21	621/621	---M--	200	added ('OK')	image/png	etag:%2226d-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/binocular.png	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/binocular.png	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:25:21	688/688	---M--	200	added ('OK')	image/png	etag:%222b0-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:25:21	700/700	---M--	200	added ('OK')	image/png	etag:%222bc-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:25:21	647/647	---M--	200	added ('OK')	image/png	etag:%22287-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:25:22	763/763	---M--	200	added ('OK')	image/png	etag:%222fb-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:25:22	690/690	---M--	200	added ('OK')	image/png	etag:%222b2-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:25:22	709/709	---M--	200	added ('OK')	image/png	etag:%222c5-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:25:22	691/691	---M--	200	added ('OK')	image/png	etag:%222b3-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:25:22	635/635	---M--	200	added ('OK')	image/png	etag:%2227b-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:25:23	590/590	---M--	200	added ('OK')	image/png	etag:%2224e-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:25:23	635/635	---M--	200	added ('OK')	image/png	etag:%2227b-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/camera.png	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/camera.png	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:25:23	659/659	---M--	200	added ('OK')	image/png	etag:%22293-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/chart.png	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/chart.png	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:25:23	1686/1686	---M--	200	added ('OK')	image/png	etag:%22696-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:25:24	706/706	---M--	200	added ('OK')	image/png	etag:%222c2-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/clock.png	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/clock.png	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:25:24	470/470	---M--	200	added ('OK')	image/png	etag:%221d6-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/control.png	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/control.png	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:25:24	606/606	---M--	200	added ('OK')	image/png	etag:%2225e-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/fire.png	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/fire.png	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:25:24	792/792	---M--	200	added ('OK')	image/png	etag:%22318-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/heart.png	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/heart.png	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:25:24	505/505	---M--	200	added ('OK')	image/png	etag:%221f9-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/mail.png	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/mail.png	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:25:25	756/756	---M--	200	added ('OK')	image/png	etag:%222f4-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:25:25	657/657	---M--	200	added ('OK')	image/png	etag:%22291-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/video.png	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/images/icons/video.png	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:25:25	223/223	---M--	200	added ('OK')	image/png	etag:%22df-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/images/toggle_open.png	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/images/toggle_open.png	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:25:25	168/168	---M--	200	added ('OK')	image/png	etag:%22a8-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/images/toggle_close.png	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/images/toggle_close.png	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:25:26	198/198	---M--	200	added ('OK')	image/png	etag:%22c6-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/images/flickr.png	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/images/flickr.png	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:25:26	6024/6024	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221788-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?-9hbgac	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.eot	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:25:26	6024/6024	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221788-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1d41d.eot	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:25:26	5924/5924	---M--	200	added ('OK')	font/woff	etag:%221724-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.woff?-9hbgac	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.woff	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:25:27	5848/5848	---M--	200	added ('OK')	font/ttf	etag:%2216d8-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.ttf?-9hbgac	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.ttf	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:25:27	13215/13215	---M--	200	added ('OK')	image/svg+xml	etag:%22339f-5110403a15780%22	http://localhost/nakiranda/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.svg?-9hbgac	C:/My%20Web%20Sites/Patience/localhost/nakiranda/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.svg	(from http://localhost/nakiranda/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
